Date,Grade,Team 1,Elo_1,G_1,P_1,Sc_1,Team 2,Elo_2,G_2,P_2,Sc_2,Home,Margin,Weight,T1_win_odds,Result_T1,Result_T2
16-05-2015,Secondary,Mayo,923,1,16,19,Kildare,1291,2,18,24,Y,1.263157895,50,26.82%,-17,17
16-05-2015,Secondary,Monaghan,779,2,13,19,Donegal,888,6,12,30,Y,1.578947368,50,54.71%,-43,43
16-05-2015,Secondary,Fingal,794,0,20,20,Tyrone,938,1,21,24,Y,1.2,50,50.69%,-30,30
16-05-2015,Secondary,Leitrim,346,1,16,19,Lancashire,288,1,14,17,Y,1.117647059,50,72.27%,15,-15
16-05-2015,Secondary,Sligo,289,1,15,18,Warwickshire,490,3,12,21,Y,1.166666667,50,44.16%,-26,26
23-05-2015,Secondary,Meath,1235,2,18,24,Kildare,1308,3,23,32,Y,1.333333333,50,58.77%,-39,39
23-05-2015,Secondary,Down,1262,1,22,25,London,1119,1,13,16,Y,1.5625,50,79.40%,16,-16
23-05-2015,Secondary,Wicklow,1035,1,18,21,Mayo,906,1,11,14,N,1.5,50,64.43%,27,-27
23-05-2015,Secondary,Tyrone,968,0,14,14,Roscommon,989,1,16,19,Y,1.357142857,50,64.43%,-44,44
23-05-2015,Secondary,Armagh,1009,1,20,23,Donegal,931,1,11,14,Y,1.642857143,50,74.08%,21,-21
23-05-2015,Secondary,Louth,641,2,16,22,Longford,565,2,20,26,N,1.181818182,50,58.66%,-35,35
23-05-2015,Secondary,Fermanagh,610,2,14,20,Leitrim,361,1,14,17,Y,1.176470588,50,86.26%,8,-8
23-05-2015,Secondary,Lancashire,273,0,13,13,Sligo,263,3,21,30,N,2,50,51.15%,-51,51
24-05-2015,Provincial,Carlow,1261,2,18,24,Antrim,1327,1,11,14,Y,1.714285714,60,59.55%,42,-42
24-05-2015,Provincial,Laois,1478,1,20,23,Westmeath,1378,1,17,20,Y,1.15,60,75.97%,17,-17
24-05-2015,Provincial,Clare,1864,2,15,21,Limerick,1858,1,19,22,N,1.047619048,60,50.69%,-32,32
30-05-2015,Secondary,Derry,1184,0,23,23,Down,1278,2,12,18,Y,1.277777778,50,56.41%,28,-28
30-05-2015,Secondary,Kildare,1347,0,9,9,Kerry,1465,6,27,45,Y,2,50,53.68%,-54,54
30-05-2015,Secondary,Warwickshire,516,3,13,22,Lancashire,222,2,14,20,Y,1.1,50,88.54%,6,-6
30-05-2015,Secondary,Sligo,314,5,16,31,Fermanagh,618,0,12,12,Y,2,50,32.98%,67,-67
31-05-2015,Provincial,Dublin,1923,0,20,20,Galway,1878,1,17,20,Y,1,60,71.05%,-13,13
06-06-2015,Secondary,Kerry,1519,1,20,23,Derry,1212,0,12,12,N,1.916666667,50,80.44%,19,-19
06-06-2015,Secondary,Armagh,1030,1,14,17,Roscommon,1033,2,12,18,N,1.058823529,50,49.65%,-26,26
06-06-2015,Secondary,Sligo,381,1,17,20,Fermanagh,551,3,16,25,N,1.25,50,31.37%,-20,20
06-06-2015,Provincial,Galway,1891,5,19,34,Dublin,1910,1,18,21,N,1.619047619,60,47.81%,51,-51
07-06-2015,Provincial,Waterford,1938,3,19,28,Cork,1998,1,20,23,N,1.217391304,60,43.14%,42,-42
07-06-2015,Provincial,Laois,1495,0,29,29,Offaly,1590,0,21,21,Y,1.380952381,60,56.30%,36,-36
07-06-2015,Provincial,Westmeath,1361,1,16,19,Wexford,1681,1,24,27,Y,1.421052632,60,31.37%,-27,27
13-06-2015,Secondary,Mayo,879,0,13,13,Roscommon,1059,2,14,20,N,1.538461538,50,30.39%,-23,23
13-06-2015,Secondary,Louth,606,2,8,14,Fermanagh,571,1,15,18,N,1.285714286,50,54.02%,-35,35
20-06-2015,Provincial,Galway,1942,3,28,37,Laois,1531,1,14,17,Y,2,60,92.98%,8,-8
21-06-2015,Provincial,Kilkenny,2178,5,25,40,Wexford,1708,0,16,16,Y,2,60,94.56%,7,-7
21-06-2015,Provincial,Limerick,1890,1,16,19,Tipperary,2093,4,23,35,Y,1.842105263,60,43.93%,-49,49
21-06-2015,Ulster,Derry,1193,3,17,26,Donegal,910,5,7,22,Y,1.181818182,35,88.02%,5,-5
21-06-2015,Ulster,Armagh,1004,3,14,23,Down,1250,5,20,35,Y,1.52173913,35,39.12%,-21,21
28-06-2015,Ulster,Derry,1198,1,17,20,Down,1271,3,16,25,Y,1.25,35,58.77%,-26,26
04-07-2015,Qualifier,Laois,1523,0,19,19,Dublin,1859,4,17,29,Y,1.526315789,60,29.81%,-27,27
04-07-2015,Qualifier,Clare,1832,3,26,35,Offaly,1554,0,14,14,Y,2,60,87.77%,15,-15
04-07-2015,Qualifier,Wexford,1701,0,20,20,Cork,1956,2,22,28,Y,1.4,60,38.14%,-32,32
05-07-2015,Qualifier,Westmeath,1334,1,12,15,Limerick,1841,4,15,27,Y,1.8,60,16.19%,-17,17
05-07-2015,Provincial,Kilkenny,2185,1,25,28,Galway,1950,2,15,21,N,1.333333333,60,74.69%,20,-20
11-07-2015,Qualifier,Dublin,1886,1,17,20,Limerick,1858,1,16,19,N,1.052631579,60,53.22%,30,-30
11-07-2015,Qualifier,Cork,1988,0,20,20,Clare,1847,0,17,17,N,1.176470588,60,65.69%,24,-24
12-07-2015,Provincial,Tipperary,2142,0,21,21,Waterford,1980,0,16,16,Y,1.3125,60,80.80%,15,-15
12-07-2015,Ulster,Antrim,1285,1,15,18,Down,1297,1,14,17,N,1.058823529,35,48.62%,19,-19
26-07-2015,All-Ireland,Galway,1930,2,28,34,Cork,2012,0,22,22,N,1.545454545,80,40.67%,73,-73
26-07-2015,All-Ireland,Waterford,1965,2,21,27,Dublin,1916,1,19,22,N,1.227272727,80,55.62%,44,-44
09-08-2015,All-Ireland,Kilkenny,2205,1,21,24,Waterford,2009,0,18,18,N,1.333333333,80,71.15%,31,-31
16-08-2015,All-Ireland,Tipperary,2157,3,16,25,Galway,2003,0,26,26,N,1.04,80,67.02%,-56,56
06-09-2015,All-Ireland,Kilkenny,2236,1,22,25,Galway,2059,1,18,21,N,1.19047619,80,69.32%,29,-29
02-02-2014,Ulster,Antrim,1433,4,21,33,Down,1327,1,17,20,N,1.65,35,61.97%,22,-22
15-02-2014,League,Tipperary,2005,2,13,19,Waterford,1845,0,16,16,Y,1.1875,40,80.65%,9,-9
15-02-2014,League,Cork,1954,0,17,17,Limerick,1827,0,17,17,Y,1,40,78.17%,-11,11
15-02-2014,League,Kerry,1349,4,24,36,Derry,1114,3,9,18,Y,2,40,85.48%,12,-12
15-02-2014,League,Carlow,1275,1,18,21,Kildare,1177,1,9,12,Y,1.75,40,75.81%,17,-17
15-02-2014,League,London,1216,0,13,13,Westmeath,1343,0,13,13,Y,1,40,52.65%,-1,1
16-02-2014,League,Galway,1903,0,28,28,Dublin,1901,1,12,15,Y,1.866666667,40,66.82%,25,-25
16-02-2014,League,Clare,2021,1,16,19,Kilkenny,2129,0,18,18,Y,1.055555556,40,54.82%,19,-19
16-02-2014,League,Antrim,1455,1,11,14,Wexford,1553,0,15,15,Y,1.071428571,40,55.96%,-24,24
16-02-2014,League,Offaly,1553,2,14,20,Laois,1506,1,19,22,Y,1.1,40,71.24%,-31,31
16-02-2014,League,Mayo,943,2,13,19,Fingal,1018,3,9,18,Y,1.055555556,40,58.55%,18,-18
16-02-2014,League,Armagh,969,1,7,10,Down,1305,2,20,26,Y,2,40,29.81%,-24,24
16-02-2014,League,Wicklow,1052,1,15,18,Meath,1272,0,8,8,Y,2,40,42.01%,46,-46
16-02-2014,League,Louth,891,1,15,18,Roscommon,847,2,16,22,Y,1.222222222,40,70.96%,-35,35
16-02-2014,League,Donegal,933,2,19,25,Fermanagh,618,1,13,16,Y,1.5625,40,89.49%,7,-7
16-02-2014,League,Monaghan,659,2,13,19,Longford,526,3,11,20,Y,1.052631579,40,78.64%,-33,33
22-02-2014,League,Laois,1537,0,7,7,Cork,1943,0,14,14,Y,2,40,23.52%,-19,19
23-02-2014,League,Kilkenny,2110,5,20,35,Tipperary,2014,5,14,29,Y,1.206896552,40,75.64%,12,-12
23-02-2014,League,Waterford,1836,0,22,22,Galway,1928,1,13,16,Y,1.375,40,56.64%,24,-24
23-02-2014,League,Dublin,1876,2,17,23,Clare,2040,0,17,17,Y,1.352941176,40,48.39%,28,-28
23-02-2014,League,Wexford,1577,2,19,25,Offaly,1522,2,13,19,Y,1.315789474,40,71.99%,15,-15
23-02-2014,League,Limerick,1838,3,28,37,Antrim,1431,0,12,12,Y,2,40,92.86%,6,-6
23-02-2014,League,Carlow,1292,2,12,18,London,1215,0,8,8,Y,2,40,73.99%,21,-21
23-02-2014,League,Kerry,1361,2,24,30,Kildare,1160,0,13,13,Y,2,40,83.43%,13,-13
23-02-2014,League,Westmeath,1344,0,8,8,Derry,1102,3,11,20,Y,2,40,85.88%,-69,69
23-02-2014,League,Down,1329,1,15,18,Wicklow,1098,0,10,10,Y,1.8,40,85.25%,11,-11
23-02-2014,League,Meath,1226,0,12,12,Mayo,961,0,7,7,Y,1.714285714,40,87.11%,9,-9
23-02-2014,League,Fingal,1000,2,18,24,Armagh,945,2,13,19,Y,1.263157895,40,71.99%,14,-14
23-02-2014,League,Roscommon,882,1,8,11,Monaghan,626,1,12,15,Y,1.363636364,40,86.64%,-47,47
23-02-2014,League,Longford,559,3,9,18,Donegal,940,1,20,23,Y,1.277777778,40,25.66%,-13,13
02-03-2014,League,Derry,1171,1,13,16,London,1194,0,10,10,Y,1.6,40,64.22%,23,-23
02-03-2014,League,Fermanagh,611,5,13,28,Louth,856,2,12,18,Y,1.555555556,40,39.23%,38,-38
02-03-2014,League,Warwickshire,605,1,15,18,Tyrone,749,4,13,25,Y,1.388888889,40,50.69%,-28,28
09-03-2014,League,Tipperary,2002,0,20,20,Clare,2012,4,15,27,Y,1.35,40,65.58%,-35,35
09-03-2014,League,Kilkenny,2122,2,16,22,Galway,1904,1,16,19,Y,1.157894737,40,84.48%,7,-7
09-03-2014,League,Waterford,1860,1,13,16,Dublin,1904,1,10,13,Y,1.230769231,40,61.97%,19,-19
09-03-2014,League,Limerick,1844,1,14,17,Wexford,1592,2,8,14,Y,1.214285714,40,86.43%,7,-7
09-03-2014,League,Laois,1518,2,21,27,Antrim,1425,0,21,21,Y,1.285714286,40,75.38%,13,-13
09-03-2014,League,Cork,1962,1,24,27,Offaly,1507,1,18,21,Y,1.285714286,40,94.19%,3,-3
09-03-2014,League,Westmeath,1275,2,15,21,Kerry,1374,3,13,22,Y,1.047619048,40,55.84%,-23,23
09-03-2014,League,London,1171,1,21,24,Kildare,1147,0,18,18,Y,1.333333333,40,69.03%,17,-17
09-03-2014,League,Carlow,1313,2,20,26,Derry,1194,0,12,12,Y,2,40,77.54%,18,-18
09-03-2014,League,Wicklow,1087,2,14,20,Armagh,931,0,15,15,Y,1.333333333,40,80.36%,10,-10
09-03-2014,League,Down,1340,0,17,17,Mayo,952,0,13,13,Y,1.307692308,40,92.26%,4,-4
09-03-2014,League,Meath,1235,5,22,37,Fingal,1014,1,7,10,Y,2,40,84.66%,12,-12
09-03-2014,League,Monaghan,673,0,15,15,Louth,818,1,11,14,Y,1.071428571,40,50.58%,21,-21
09-03-2014,League,Roscommon,835,3,11,20,Donegal,953,0,15,15,Y,1.333333333,40,53.68%,25,-25
09-03-2014,League,Longford,546,0,13,13,Fermanagh,649,2,8,14,Y,1.076923077,40,55.39%,-24,24
09-03-2014,League,Sligo,497,2,5,11,Warwickshire,577,0,12,12,Y,1.090909091,40,57.99%,-25,25
09-03-2014,League,Tyrone,777,0,14,14,Leitrim,275,1,7,10,Y,1.4,40,95.27%,3,-3
15-03-2014,League,Dublin,1885,1,22,25,Kilkenny,2129,3,13,22,Y,1.136363636,40,39.34%,28,-28
16-03-2014,League,Clare,2047,5,18,33,Waterford,1879,0,20,20,Y,1.65,40,81.22%,12,-12
16-03-2014,League,Galway,1897,3,16,25,Tipperary,1967,1,19,22,Y,1.136363636,40,59.11%,19,-19
16-03-2014,League,Offaly,1504,2,15,21,Limerick,1851,2,15,21,Y,1,40,28.76%,8,-8
16-03-2014,League,Antrim,1412,1,12,15,Cork,1965,0,18,18,Y,1.2,40,13.52%,-6,6
16-03-2014,League,Wexford,1585,2,21,27,Laois,1531,1,18,21,Y,1.285714286,40,71.90%,14,-14
16-03-2014,League,Kildare,1130,1,14,17,Westmeath,1252,3,11,20,Y,1.176470588,40,53.22%,-25,25
16-03-2014,League,Kerry,1397,3,14,23,Carlow,1331,0,17,17,Y,1.352941176,40,73.00%,15,-15
16-03-2014,League,Mayo,948,0,9,9,Wicklow,1097,0,15,15,Y,1.666666667,40,50.12%,-33,33
16-03-2014,League,Fingal,1002,2,10,16,Down,1344,4,19,31,Y,1.9375,40,29.23%,-23,23
16-03-2014,League,Armagh,921,3,9,18,Meath,1247,1,21,24,Y,1.333333333,40,30.78%,-16,16
16-03-2014,League,Louth,797,3,11,20,Longford,522,1,10,13,Y,1.538461538,40,87.62%,8,-8
16-03-2014,League,Fermanagh,673,0,10,10,Roscommon,860,4,20,32,Y,2,40,45.75%,-37,37
16-03-2014,League,Donegal,928,3,16,25,Monaghan,694,1,7,10,Y,2,40,85.43%,12,-12
16-03-2014,League,Leitrim,272,2,11,17,Sligo,472,2,9,15,Y,1.133333333,40,44.27%,25,-25
23-03-2014,League,Tipperary,1948,1,19,22,Dublin,1913,0,19,19,Y,1.157894737,40,70.10%,14,-14
23-03-2014,League,Kilkenny,2101,4,22,34,Waterford,1867,0,14,14,Y,2,40,85.43%,12,-12
23-03-2014,League,Clare,2059,0,18,18,Galway,1916,1,15,18,Y,1,40,79.40%,-12,12
23-03-2014,League,Cork,1971,2,24,30,Wexford,1599,1,20,23,Y,1.304347826,40,91.71%,4,-4
23-03-2014,League,Laois,1517,1,13,16,Limerick,1843,1,17,20,Y,1.25,40,30.78%,-15,15
23-03-2014,League,Offaly,1512,5,27,42,Antrim,1406,4,9,21,Y,2,40,76.48%,19,-19
23-03-2014,League,London,1188,1,18,21,Kerry,1412,2,17,23,Y,1.095238095,40,41.56%,-18,18
23-03-2014,League,Carlow,1316,2,21,27,Westmeath,1277,0,13,13,Y,2,40,70.48%,24,-24
23-03-2014,League,Kildare,1105,3,17,26,Derry,1176,4,14,26,Y,1,40,59.00%,-4,4
23-03-2014,League,Wicklow,1130,3,32,41,Fingal,979,2,8,14,Y,2,40,80.00%,16,-16
23-03-2014,League,Down,1367,2,8,14,Meath,1263,0,11,11,Y,1.272727273,40,76.31%,12,-12
23-03-2014,League,Armagh,905,1,11,14,Mayo,915,1,19,22,Y,1.571428571,40,65.58%,-41,41
23-03-2014,League,Monaghan,682,1,11,14,Fermanagh,636,2,15,21,Y,1.5,40,71.15%,-43,43
23-03-2014,League,Roscommon,897,3,14,23,Longford,514,0,10,10,Y,2,40,92.09%,6,-6
23-03-2014,League,Louth,805,1,15,18,Donegal,940,2,15,21,Y,1.166666667,40,51.73%,-24,24
23-03-2014,League,Leitrim,297,0,15,15,Warwickshire,602,1,11,14,Y,1.071428571,40,32.88%,29,-29
23-03-2014,League,Sligo,447,1,10,13,Tyrone,780,2,16,22,Y,1.692307692,40,30.10%,-20,20
30-03-2014,League,Waterford,1855,1,17,20,Dublin,1899,4,13,25,Y,1.25,40,61.97%,-31,31
30-03-2014,League,Wexford,1595,2,16,22,Kilkenny,2113,4,22,34,Y,1.545454545,40,15.52%,-10,10
30-03-2014,League,Tipperary,1962,3,25,34,Cork,1975,4,19,31,Y,1.096774194,40,65.27%,15,-15
30-03-2014,League,Laois,1502,2,19,25,Clare,2047,2,23,29,Y,1.16,40,13.95%,-6,6
30-03-2014,League,Limerick,1858,1,12,15,Galway,1928,1,20,23,Y,1.533333333,40,59.11%,-36,36
30-03-2014,League,Antrim,1387,1,18,21,Offaly,1531,1,14,17,Y,1.235294118,40,50.69%,24,-24
30-03-2014,League,Fingal,963,0,8,8,Armagh,864,4,12,24,N,2,40,61.20%,-49,49
05-04-2014,League,Kerry,1430,3,16,25,Carlow,1340,3,13,22,N,1.136363636,40,60.22%,18,-18
05-04-2014,League,Down,1379,1,18,21,Wicklow,1146,0,23,23,N,1.095238095,40,74.52%,-33,33
05-04-2014,League,Roscommon,903,2,14,20,Donegal,964,4,12,24,N,1.2,40,43.02%,-21,21
06-04-2014,League,Tyrone,800,0,13,13,Leitrim,326,1,9,12,N,1.083333333,40,89.87%,4,-4
12-04-2014,League,Offaly,1507,3,19,28,Kerry,1448,0,14,14,N,2,40,56.75%,35,-35
13-04-2014,League,Fingal,914,0,8,8,Donegal,985,2,16,22,N,2,40,41.90%,-34,34
20-04-2014,League,Kilkenny,2123,1,16,19,Galway,1964,0,15,15,N,1.266666667,40,67.53%,16,-16
20-04-2014,League,Tipperary,1977,2,24,30,Clare,2053,2,17,23,N,1.304347826,40,41.34%,31,-31
26-04-2014,Secondary,Roscommon,882,1,12,15,Donegal,1019,1,11,14,Y,1.071428571,50,51.50%,26,-26
27-04-2014,Provincial,London,1170,2,17,23,Carlow,1322,2,17,23,Y,1,60,49.77%,0,0
27-04-2014,Provincial,Antrim,1411,0,23,23,Westmeath,1253,2,11,17,Y,1.352941176,60,80.51%,16,-16
03-05-2014,Secondary,Kerry,1413,4,31,43,Derry,1180,0,11,11,Y,2,50,85.37%,15,-15
03-05-2014,Secondary,Meath,1251,0,17,17,Down,1346,1,8,11,Y,1.545454545,50,56.30%,34,-34
03-05-2014,Secondary,Mayo,956,0,20,20,Armagh,913,1,14,17,Y,1.176470588,50,70.86%,17,-17
03-05-2014,Secondary,Kildare,1101,1,27,30,Wicklow,1179,2,24,30,Y,1,50,58.21%,-4,4
03-05-2014,Secondary,Tyrone,804,1,27,30,Sligo,427,2,21,27,Y,1.111111111,50,91.89%,5,-5
03-05-2014,Secondary,Fingal,880,0,12,12,Louth,781,0,10,10,Y,1.2,50,75.89%,14,-14
03-05-2014,Secondary,Monaghan,639,0,9,9,Roscommon,908,2,15,21,Y,2,50,36.63%,-37,37
03-05-2014,Secondary,Warwickshire,573,0,18,18,Fermanagh,679,2,17,23,Y,1.277777778,50,55.05%,-35,35
03-05-2014,Secondary,Leitrim,322,0,9,9,Longford,508,0,12,12,Y,1.333333333,50,45.86%,-31,31
04-05-2014,League,Tipperary,2008,1,27,30,Kilkenny,2139,2,25,31,Y,1.033333333,40,52.19%,-22,22
04-05-2014,Provincial,Westmeath,1237,1,9,12,Laois,1496,1,15,18,Y,1.5,60,37.71%,-34,34
04-05-2014,Provincial,Carlow,1322,1,17,20,Antrim,1427,2,18,24,Y,1.2,60,55.16%,-40,40
10-05-2014,Secondary,Wicklow,1183,3,13,22,Kildare,1097,1,20,23,Y,1.045454545,50,74.78%,-39,39
10-05-2014,Secondary,Mayo,973,0,15,15,Meath,1285,0,16,16,Y,1.066666667,50,32.17%,-17,17
10-05-2014,Secondary,Derry,1165,2,16,22,Down,1312,3,12,21,Y,1.047619048,50,50.35%,26,-26
10-05-2014,Secondary,Louth,767,4,19,31,Sligo,422,0,7,7,Y,2,50,90.72%,9,-9
10-05-2014,Secondary,Donegal,993,3,26,35,Monaghan,602,0,15,15,Y,2,50,92.35%,8,-8
10-05-2014,Secondary,Longford,539,2,17,23,Warwickshire,538,0,4,4,Y,2,50,66.72%,33,-33
10-05-2014,Secondary,Fermanagh,714,3,16,25,Leitrim,291,1,9,12,Y,2,50,93.33%,7,-7
11-05-2014,Provincial,Antrim,1467,1,17,20,London,1170,2,7,13,Y,1.538461538,60,88.68%,10,-10
11-05-2014,Provincial,Laois,1530,1,22,25,Carlow,1282,0,14,14,Y,1.785714286,60,86.21%,15,-15
17-05-2014,Secondary,Kildare,1136,1,16,19,Kerry,1428,3,18,27,Y,1.421052632,50,34.21%,-24,24
17-05-2014,Secondary,Armagh,896,3,13,22,Wicklow,1144,3,19,28,Y,1.272727273,50,38.91%,-25,25
17-05-2014,Secondary,Louth,776,1,9,12,Donegal,1001,5,14,29,Y,2,50,41.45%,-41,41
17-05-2014,Secondary,Leitrim,284,2,9,15,Warwickshire,505,1,15,18,Y,1.2,50,41.90%,-25,25
17-05-2014,Secondary,Longford,572,1,18,21,Fermanagh,721,2,15,21,Y,1,50,50.12%,0,0
18-05-2014,Provincial,London,1160,0,16,16,Laois,1545,2,13,19,Y,1.1875,60,25.31%,-18,18
18-05-2014,Provincial,Carlow,1267,0,14,14,Westmeath,1203,1,9,12,Y,1.166666667,60,72.82%,19,-19
24-05-2014,Provincial,Westmeath,1184,2,12,18,London,1142,1,12,15,Y,1.2,60,70.77%,21,-21
24-05-2014,Secondary,Wicklow,1169,0,14,14,Mayo,956,1,15,18,Y,1.285714286,50,84.18%,-54,54
24-05-2014,Secondary,Derry,1191,0,10,10,Kildare,1112,2,16,22,Y,2,50,74.17%,-74,74
24-05-2014,Secondary,Sligo,413,0,14,14,Monaghan,594,3,12,21,Y,1.5,50,46.44%,-35,35
24-05-2014,Secondary,Roscommon,945,0,18,18,Tyrone,809,2,19,25,Y,1.388888889,50,78.87%,-55,55
24-05-2014,Secondary,Donegal,1042,1,12,15,Fingal,894,2,11,17,Y,1.133333333,50,79.78%,-45,45
25-05-2014,Provincial,Laois,1563,0,20,20,Antrim,1477,0,22,22,Y,1.1,60,74.78%,-49,49
25-05-2014,Provincial,Waterford,1824,1,21,24,Cork,1960,1,21,24,N,1,60,34.83%,9,-9
31-05-2014,Secondary,Down,1286,5,24,39,Armagh,871,2,15,21,Y,1.857142857,50,93.10%,6,-6
31-05-2014,Secondary,Mayo,1010,1,18,21,Kerry,1452,3,20,29,Y,1.380952381,50,20.67%,-14,14
31-05-2014,Secondary,Meath,1302,0,14,14,Kildare,1186,1,18,21,Y,1.5,50,77.29%,-58,58
01-06-2014,Provincial,Antrim,1526,0,21,21,Wexford,1585,5,19,34,N,1.619047619,60,43.25%,-42,42
01-06-2014,Provincial,Laois,1514,0,23,23,Galway,1948,1,22,25,Y,1.086956522,60,21.28%,-14,14
01-06-2014,Provincial,Tipperary,1986,2,16,22,Limerick,1822,2,18,24,Y,1.090909091,60,80.94%,-53,53
07-06-2014,Provincial,Kilkenny,2161,5,32,47,Offaly,1542,1,18,21,Y,2,60,97.18%,3,-3
07-06-2014,Secondary,Kerry,1466,2,22,28,Kildare,1244,4,18,30,N,1.071428571,50,73.54%,-39,39
07-06-2014,Secondary,Tyrone,864,1,17,20,Fingal,939,1,16,19,N,1.052631579,50,41.45%,31,-31
07-06-2014,Secondary,Longford,572,3,18,27,Fermanagh,721,3,16,25,N,1.08,50,33.49%,36,-36
08-06-2014,Provincial,Waterford,1833,0,14,14,Cork,1951,0,28,28,N,2,60,36.74%,-44,44
14-06-2014,Provincial,Westmeath,1205,2,22,28,Kildare,1283,2,13,19,Y,1.473684211,60,58.21%,37,-37
14-06-2014,Provincial,Wexford,1627,1,14,17,Dublin,1930,0,22,22,Y,1.294117647,60,33.08%,-26,26
15-06-2014,Provincial,Clare,2022,2,18,24,Cork,1995,2,23,29,N,1.208333333,60,53.10%,-39,39
15-06-2014,Ulster,Down,1292,1,31,34,Donegal,997,0,10,10,N,2,35,79.55%,14,-14
15-06-2014,Ulster,Armagh,865,3,13,22,Derry,1117,4,16,28,Y,1.272727273,35,38.47%,-17,17
22-06-2014,Provincial,Galway,1962,5,16,31,Kilkenny,2164,3,22,31,N,1,60,28.29%,13,-13
28-06-2014,Qualifier,Waterford,1789,2,22,28,Laois,1500,1,15,18,Y,1.555555556,60,88.31%,11,-11
28-06-2014,Provincial,Galway,1975,1,17,20,Kilkenny,2151,3,19,28,N,1.4,60,30.78%,-26,26
29-06-2014,Qualifier,Antrim,1484,1,20,23,Offaly,1539,2,19,25,Y,1.086956522,60,60.77%,-40,40
29-06-2014,Ulster,Down,1306,3,28,37,Derry,1134,5,22,37,N,1,35,68.83%,-7,7
05-07-2014,Qualifier,Clare,1983,2,25,31,Wexford,1601,2,25,31,Y,1,60,92.06%,-25,25
05-07-2014,Qualifier,Tipperary,1933,3,25,34,Galway,1949,4,13,25,Y,1.36,60,64.96%,29,-29
05-07-2014,Ulster,Down,1299,1,15,18,Derry,1141,2,19,25,N,1.388888889,35,67.43%,-33,33
06-07-2014,Provincial,Dublin,1956,1,9,12,Kilkenny,2177,0,24,24,Y,2,60,41.90%,-50,50
12-07-2014,Qualifier,Wexford,1626,2,25,31,Clare,1958,2,22,28,Y,1.107142857,60,30.19%,46,-46
12-07-2014,Qualifier,Tipperary,1962,5,25,40,Offaly,1579,1,20,23,N,1.739130435,60,85.37%,15,-15
13-07-2014,Ulster,Derry,1174,2,16,22,Antrim,1444,2,17,23,Y,1.045454545,35,36.53%,-13,13
13-07-2014,Provincial,Cork,2034,2,24,30,Limerick,1875,0,24,24,Y,1.25,60,80.58%,15,-15
19-07-2014,Qualifier,Waterford,1800,2,15,21,Wexford,1672,3,15,24,N,1.142857143,60,64.32%,-44,44
27-07-2014,All-Ireland,Limerick,1860,4,26,38,Wexford,1716,1,11,14,N,2,80,66.00%,54,-54
27-07-2014,All-Ireland,Tipperary,1977,2,23,29,Dublin,1906,0,16,16,Y,1.8125,80,73.45%,38,-38
10-08-2014,All-Ireland,Kilkenny,2227,2,13,19,Limerick,1914,0,17,17,N,1.117647059,80,80.87%,17,-17
17-08-2014,All-Ireland,Cork,2049,1,11,14,Tipperary,2015,2,18,24,N,1.714285714,80,53.91%,-74,74
07-09-2014,All-Ireland,Kilkenny,2244,3,22,31,Tipperary,2089,1,28,31,N,1,80,67.12%,-14,14
07-09-2014,All-Ireland,Kilkenny,2230,2,17,23,Tipperary,2103,2,14,20,N,1.15,80,64.22%,33,-33
23-02-2013,League,Cork,1901,0,26,26,Tipperary,2048,1,11,14,Y,1.857142857,40,50.35%,37,-37
23-02-2013,League,Dublin,1771,1,20,23,Offaly,1558,2,16,22,Y,1.045454545,40,84.18%,7,-7
24-02-2013,League,Galway,2035,3,11,20,Kilkenny,2280,0,17,17,Y,1.176470588,40,39.23%,29,-29
24-02-2013,League,Clare,1711,1,17,20,Waterford,1858,2,15,21,Y,1.05,40,50.35%,-21,21
24-02-2013,League,Carlow,1373,0,16,16,Wexford,1571,2,15,21,Y,1.3125,40,44.50%,-23,23
24-02-2013,League,Limerick,1766,1,19,22,Antrim,1433,0,19,19,Y,1.157894737,40,90.24%,5,-5
24-02-2013,League,Kerry,1275,2,10,16,Westmeath,1328,0,13,13,Y,1.230769231,40,60.99%,19,-19
24-02-2013,League,Derry,1159,2,19,25,Wicklow,1150,0,10,10,Y,2,40,67.53%,26,-26
24-02-2013,League,Kildare,1261,1,10,13,Laois,1398,1,19,22,Y,1.692307692,40,51.50%,-35,35
24-02-2013,League,Armagh,1106,0,14,14,London,1244,0,21,21,Y,1.5,40,51.38%,-31,31
24-02-2013,League,Down,1177,1,18,21,Meath,1210,2,16,22,Y,1.047619048,40,63.15%,-26,26
24-02-2013,League,Mayo,1004,1,15,18,Roscommon,895,0,18,18,Y,1,40,76.72%,-11,11
24-02-2013,League,Fermanagh,638,2,12,18,Tyrone,829,1,11,14,Y,1.285714286,40,45.29%,28,-28
24-02-2013,League,Donegal,787,3,18,27,Monaghan,764,1,6,9,Y,2,40,68.93%,25,-25
24-02-2013,League,Fingal,917,0,15,15,Louth,942,1,12,15,Y,1,40,64.01%,-6,6
02-03-2013,League,Meath,1236,2,17,23,London,1275,1,11,14,Y,1.642857143,40,62.51%,25,-25
09-03-2013,League,Warwickshire,567,0,14,14,Sligo,531,3,14,23,Y,1.642857143,40,70.19%,-46,46
10-03-2013,League,Tipperary,2011,2,17,23,Kilkenny,2251,1,19,22,Y,1.045454545,40,39.78%,25,-25
10-03-2013,League,Waterford,1879,0,15,15,Cork,1938,1,12,15,Y,1,40,60.33%,-4,4
